time,0,2,3
2022/04/09 03:21,1,0,0
2022/04/09 03:23,2,0,0
2022/04/09 03:25,2,0,0
2022/04/09 03:26,2,0,0
2022/04/09 03:27,2,0,0
2022/04/09 03:29,1,0,0
2022/04/09 03:33,2,0,0
2022/04/09 03:35,2,0,0
2022/04/09 03:38,1,0,0
2022/04/09 03:39,1,0,0
2022/04/09 03:41,1,0,0
2022/04/09 03:43,1,0,0
2022/04/09 03:47,1,0,0
2022/04/09 03:48,1,0,0
2022/04/09 03:49,1,0,0
2022/04/09 03:51,1,0,0
2022/04/09 03:52,1,0,0
2022/04/09 03:53,1,0,0
2022/04/09 03:54,1,0,0
2022/04/09 03:55,2,0,0
2022/04/09 03:57,2,0,0
2022/04/09 03:58,2,0,0
2022/04/09 04:01,1,0,0
2022/04/09 04:03,1,0,0
2022/04/09 04:04,2,0,0
2022/04/09 04:08,1,0,0
2022/04/09 04:12,1,0,0
2022/04/09 04:17,1,0,0
2022/04/09 04:19,2,0,0
2022/04/09 04:22,2,0,0
2022/04/09 04:23,1,0,0
2022/04/09 04:24,2,0,0
2022/04/09 04:25,1,0,0
2022/04/09 04:26,3,0,0
2022/04/09 04:28,1,0,0
2022/04/09 04:29,1,0,0
2022/04/09 04:31,1,0,0
2022/04/09 04:34,3,0,0
2022/04/09 04:35,3,0,0
2022/04/09 04:36,2,0,0
2022/04/09 04:38,2,0,0
2022/04/09 04:41,1,0,0
2022/04/09 04:42,1,0,0
2022/04/09 04:43,1,0,0
2022/04/09 04:46,1,0,0
2022/04/09 04:47,1,0,0
2022/04/09 04:54,1,0,0
2022/04/09 04:55,1,0,0
2022/04/09 04:56,1,0,0
2022/04/09 04:57,1,0,0
2022/04/09 04:59,1,0,0
2022/04/09 05:00,2,0,0
2022/04/09 05:01,1,0,0
2022/04/09 05:02,4,0,0
2022/04/09 05:06,1,0,0
2022/04/09 05:07,1,0,0
2022/04/09 05:08,1,0,0
2022/04/09 05:11,1,0,0
2022/04/09 05:15,1,0,0
2022/04/09 05:17,1,0,0
2022/04/09 05:19,3,0,0
2022/04/09 05:21,1,0,0
2022/04/09 05:24,2,0,0
2022/04/09 05:25,1,0,0
2022/04/09 05:26,2,0,0
2022/04/09 05:27,2,0,0
2022/04/09 05:30,2,0,0
2022/04/09 05:31,2,0,0
2022/04/09 05:34,2,0,0
2022/04/09 05:35,1,0,0
2022/04/09 05:36,2,0,0
2022/04/09 05:38,1,0,0
2022/04/09 05:40,1,0,0
2022/04/09 05:41,1,0,0
2022/04/09 05:42,1,0,0
2022/04/09 05:44,1,0,0
2022/04/09 05:45,5,0,0
2022/04/09 05:46,1,0,0
2022/04/09 05:48,1,0,0
2022/04/09 05:49,1,0,0
2022/04/09 05:51,2,0,0
2022/04/09 05:53,3,0,0
2022/04/09 05:54,1,0,0
2022/04/09 06:00,2,0,0
2022/04/09 06:01,1,0,0
2022/04/09 06:02,1,0,0
2022/04/09 06:06,1,0,0
2022/04/09 06:07,4,0,0
2022/04/09 06:08,1,0,0
2022/04/09 06:09,1,0,0
2022/04/09 06:12,1,0,0
2022/04/09 06:13,1,0,0
2022/04/09 06:14,1,0,0
2022/04/09 06:15,1,0,0
2022/04/09 06:17,2,0,0
2022/04/09 06:20,1,0,0
2022/04/09 06:23,1,0,0
2022/04/09 06:24,1,0,0
2022/04/09 06:26,1,0,0
2022/04/09 06:27,1,0,0
2022/04/09 06:28,1,0,0
2022/04/09 06:29,2,0,0
2022/04/09 06:32,1,0,0
2022/04/09 06:34,2,0,0
2022/04/09 06:35,1,0,0
2022/04/09 06:37,2,0,0
2022/04/09 06:38,2,0,0
2022/04/09 06:39,2,0,0
2022/04/09 06:41,2,0,0
2022/04/09 06:47,2,0,0
2022/04/09 06:48,1,0,0
2022/04/09 06:49,1,0,0
2022/04/09 06:51,1,0,0
2022/04/09 06:52,2,0,0
2022/04/09 06:53,1,0,0
2022/04/09 06:54,2,0,0
2022/04/09 06:55,1,0,0
2022/04/09 06:56,1,0,0
2022/04/09 06:58,1,0,0
2022/04/09 06:59,3,0,0
2022/04/09 07:01,1,0,0
2022/04/09 07:02,1,0,0
2022/04/09 07:03,1,0,0
2022/04/09 07:04,1,0,0
2022/04/09 07:05,4,0,0
2022/04/09 07:06,1,0,0
2022/04/09 07:07,1,0,0
2022/04/09 07:08,2,0,0
2022/04/09 07:09,1,0,0
2022/04/09 07:12,2,0,0
2022/04/09 07:13,1,0,0
2022/04/09 07:15,1,0,0
2022/04/09 07:17,2,0,0
2022/04/09 07:18,2,0,0
2022/04/09 07:20,2,0,0
2022/04/09 07:23,1,0,0
2022/04/09 07:25,2,0,0
2022/04/09 07:26,2,0,0
2022/04/09 07:28,1,0,0
2022/04/09 07:29,1,0,0
2022/04/09 07:30,1,0,0
2022/04/09 07:32,1,0,0
2022/04/09 07:34,1,0,0
2022/04/09 07:36,1,0,0
2022/04/09 07:39,2,0,0
2022/04/09 07:41,1,0,0
2022/04/09 07:43,2,0,0
2022/04/09 07:46,1,0,0
2022/04/09 07:47,1,0,0
2022/04/09 07:48,1,0,0
2022/04/09 07:49,1,0,0
2022/04/09 07:53,1,0,0
2022/04/09 07:54,1,0,0
2022/04/09 07:55,1,0,0
2022/04/09 07:56,1,0,0
2022/04/09 07:59,1,0,0
2022/04/09 08:00,1,0,0
2022/04/09 08:02,1,0,0
2022/04/09 08:04,1,0,0
2022/04/09 08:05,1,0,0
2022/04/09 08:11,2,0,0
2022/04/09 08:16,3,0,0
2022/04/09 08:18,4,0,0
2022/04/09 08:20,1,0,0
2022/04/09 08:22,1,0,0
2022/04/09 08:23,2,0,0
2022/04/09 08:25,2,0,0
2022/04/09 08:26,1,0,0
2022/04/09 08:27,2,0,0
2022/04/09 08:28,1,0,0
2022/04/09 08:29,2,0,0
2022/04/09 08:31,1,0,0
2022/04/09 08:32,1,0,0
2022/04/09 08:33,1,0,0
2022/04/09 08:34,2,0,0
2022/04/09 08:35,2,0,0
2022/04/09 08:38,2,0,0
2022/04/09 08:39,1,0,0
2022/04/09 08:42,1,0,0
2022/04/09 08:46,1,0,0
2022/04/09 08:48,1,0,0
2022/04/09 08:50,1,0,0
2022/04/09 08:51,2,0,0
2022/04/09 08:52,1,0,0
2022/04/09 08:55,1,0,0
2022/04/09 09:00,1,0,0
2022/04/09 09:02,1,0,0
2022/04/09 09:03,1,0,0
2022/04/09 09:04,1,0,0
2022/04/09 09:07,2,0,0
2022/04/09 09:08,1,0,0
2022/04/09 09:09,1,0,0
2022/04/09 09:10,2,0,0
2022/04/09 09:11,1,0,0
2022/04/09 09:12,1,0,0
2022/04/09 09:14,1,0,0
2022/04/09 09:15,1,0,0
2022/04/09 09:17,2,0,0
2022/04/09 09:18,2,0,0
2022/04/09 09:20,3,0,0
2022/04/09 09:21,1,0,0
2022/04/09 09:22,2,0,0
2022/04/09 09:23,1,0,0
2022/04/09 09:25,2,0,0
2022/04/09 09:26,1,0,0
2022/04/09 09:27,3,0,0
2022/04/09 09:30,1,0,0
2022/04/09 09:31,1,0,0
2022/04/09 09:32,1,0,0
2022/04/09 09:33,1,0,0
2022/04/09 09:34,2,0,0
2022/04/09 09:35,1,0,0
2022/04/09 09:36,1,0,0
2022/04/09 09:37,2,0,0
2022/04/09 09:39,1,0,0
2022/04/09 09:40,1,0,0
2022/04/09 09:41,1,0,0
2022/04/09 09:44,2,0,0
2022/04/09 09:45,2,0,0
2022/04/09 09:46,2,0,0
2022/04/09 09:50,1,0,0
2022/04/09 09:51,1,0,0
2022/04/09 09:52,1,0,0
2022/04/09 09:53,1,0,0
2022/04/09 09:55,2,0,0
2022/04/09 09:56,3,0,0
2022/04/09 09:57,1,0,0
2022/04/09 09:58,1,0,0
2022/04/09 10:00,1,0,0
2022/04/09 10:01,2,0,0
2022/04/09 10:03,1,0,0
2022/04/09 10:04,1,0,0
2022/04/09 10:06,1,0,0
2022/04/09 10:07,1,0,0
2022/04/09 10:08,1,0,0
2022/04/09 10:10,1,0,0
2022/04/09 10:11,1,0,0
2022/04/09 10:12,1,0,0
2022/04/09 10:14,1,0,0
2022/04/09 10:15,1,0,0
2022/04/09 10:16,2,0,0
2022/04/09 10:22,1,0,0
2022/04/09 10:25,1,0,0
2022/04/09 10:27,2,0,0
2022/04/09 10:28,1,0,0
2022/04/09 10:31,1,0,0
2022/04/09 10:32,2,0,0
2022/04/09 10:35,1,0,0
2022/04/09 10:37,1,0,0
2022/04/09 10:39,1,0,0
2022/04/09 10:41,2,0,0
2022/04/09 10:42,1,0,0
2022/04/09 10:43,1,0,0
2022/04/09 10:45,1,0,0
2022/04/09 10:46,3,0,0
2022/04/09 10:48,1,0,0
2022/04/09 10:50,1,0,0
2022/04/09 10:52,2,0,0
2022/04/09 10:53,1,0,0
2022/04/09 10:55,1,0,0
2022/04/09 10:58,1,0,0
2022/04/09 10:59,2,0,0
2022/04/09 11:02,1,0,0
2022/04/09 11:04,2,0,0
2022/04/09 11:06,1,0,0
2022/04/09 11:07,2,0,0
2022/04/09 11:08,2,0,0
2022/04/09 11:09,1,0,0
2022/04/09 11:13,2,0,0
2022/04/09 11:16,1,0,0
2022/04/09 11:19,1,0,0
2022/04/09 11:25,4,0,0
2022/04/09 11:26,2,0,0
2022/04/09 11:31,1,0,0
2022/04/09 11:33,2,0,0
2022/04/09 11:34,1,0,0
2022/04/09 11:35,1,0,0
2022/04/09 11:37,2,0,0
2022/04/09 11:39,2,0,0
2022/04/09 11:40,4,0,0
2022/04/09 11:41,2,0,0
2022/04/09 11:42,1,0,0
2022/04/09 11:43,1,0,0
2022/04/09 11:44,1,0,0
2022/04/09 11:45,2,0,0
2022/04/09 11:46,1,0,0
2022/04/09 11:49,1,0,0
2022/04/09 11:50,1,0,0
2022/04/09 11:52,2,0,0
2022/04/09 11:54,1,0,0
2022/04/09 11:55,1,0,0
2022/04/09 11:57,1,0,0
2022/04/09 11:58,1,0,0
2022/04/09 11:59,2,0,0
2022/04/09 12:02,4,0,0
2022/04/09 12:03,2,0,0
2022/04/09 12:05,2,0,0
2022/04/09 12:09,1,0,0
2022/04/09 12:10,2,0,0
2022/04/09 12:11,1,0,0
2022/04/09 12:14,2,0,0
2022/04/09 12:15,1,0,0
2022/04/09 12:20,2,0,0
2022/04/09 12:21,1,0,0
2022/04/09 12:22,1,0,0
2022/04/09 12:27,1,0,0
2022/04/09 12:30,2,0,0
2022/04/09 12:31,2,0,0
2022/04/09 12:32,1,0,0
2022/04/09 12:33,1,0,0
2022/04/09 12:34,2,0,0
2022/04/09 12:37,2,0,0
2022/04/09 12:38,1,0,0
2022/04/09 12:39,1,0,0
2022/04/09 12:40,1,0,0
2022/04/09 12:41,1,0,0
2022/04/09 12:43,1,0,0
2022/04/09 12:44,2,0,0
2022/04/09 12:45,2,0,0
2022/04/09 12:49,1,0,0
2022/04/09 12:50,2,0,0
2022/04/09 12:51,1,0,0
2022/04/09 12:56,1,0,0
2022/04/09 13:02,0,2,0
2022/04/09 13:03,0,0,1
2022/04/09 13:05,0,1,0
2022/04/09 13:07,0,0,2
2022/04/09 13:09,0,1,2
2022/04/09 13:10,0,0,2
2022/04/09 13:11,0,0,2
2022/04/09 13:15,0,0,2
2022/04/09 13:16,0,1,0
2022/04/09 13:17,0,0,1
2022/04/09 13:20,0,0,2
2022/04/09 13:24,1,0,0
2022/04/09 13:27,1,0,0
2022/04/09 13:28,2,0,0
2022/04/09 13:29,2,0,0
2022/04/09 13:32,1,0,0
2022/04/09 13:34,2,0,0
2022/04/09 13:38,2,0,0
2022/04/09 13:39,1,0,0
2022/04/09 13:41,1,0,0
2022/04/09 13:43,1,0,0
2022/04/09 13:45,1,0,0
2022/04/09 13:46,2,0,0
2022/04/09 13:47,2,0,0
2022/04/09 13:49,1,0,0
2022/04/09 13:51,1,0,0
2022/04/09 13:52,2,0,0
2022/04/09 13:53,1,0,0
2022/04/09 13:54,1,0,0
2022/04/09 13:57,1,0,0
2022/04/09 13:58,1,0,0
2022/04/09 14:01,1,0,0
2022/04/09 14:02,2,0,0
2022/04/09 14:04,2,0,0
2022/04/09 14:07,1,0,0
2022/04/09 14:08,1,0,0
2022/04/09 14:10,1,0,0
2022/04/09 14:12,1,0,0
2022/04/09 14:13,2,0,0
2022/04/09 14:14,2,0,0
2022/04/09 14:15,1,0,0
2022/04/09 14:16,3,0,0
2022/04/09 14:18,2,0,0
2022/04/09 14:21,1,0,0
2022/04/09 14:22,1,0,0
2022/04/09 14:26,2,0,0
2022/04/09 14:31,1,0,0
2022/04/09 14:32,3,0,0
2022/04/09 14:33,1,0,0
2022/04/09 14:34,1,0,0
2022/04/09 14:35,1,0,0
2022/04/09 14:37,1,0,0
2022/04/09 14:38,4,0,0
2022/04/09 14:39,1,0,0
2022/04/09 14:42,2,0,0
2022/04/09 14:43,1,0,0
2022/04/09 14:44,1,0,0
2022/04/09 14:45,2,0,0
2022/04/09 14:46,2,0,0
2022/04/09 14:47,1,0,0
2022/04/09 14:51,1,0,0
2022/04/09 14:52,1,0,0
2022/04/09 14:56,3,0,0
2022/04/09 14:58,1,0,0
2022/04/09 14:59,1,0,0
2022/04/09 15:00,1,0,0
2022/04/09 15:02,3,0,0
2022/04/09 15:03,1,0,0
2022/04/09 15:05,1,0,0
2022/04/09 15:06,2,0,0
2022/04/09 15:08,2,0,0
2022/04/09 15:12,1,0,0
2022/04/09 15:13,2,0,0
2022/04/09 15:14,1,0,0
2022/04/09 15:16,1,0,0
2022/04/09 15:17,1,0,0
2022/04/09 15:19,1,0,0
2022/04/09 15:20,1,0,0
2022/04/09 15:24,1,0,0
2022/04/09 15:25,1,0,0
2022/04/09 15:27,1,0,0
2022/04/09 15:28,2,0,0
2022/04/09 15:29,1,0,0
2022/04/09 15:30,3,0,0
2022/04/09 15:32,1,0,0
2022/04/09 15:33,1,0,0
2022/04/09 15:34,1,0,0
2022/04/09 15:36,2,0,0
2022/04/09 15:37,1,0,0
2022/04/09 15:38,2,0,0
2022/04/09 15:39,1,0,0
2022/04/09 15:40,2,0,0
2022/04/09 15:43,1,0,0
2022/04/09 15:44,1,0,0
2022/04/09 15:49,3,0,0
2022/04/09 15:50,1,0,0
2022/04/09 15:52,2,0,0
2022/04/09 15:53,2,0,0
2022/04/09 15:54,1,0,0
2022/04/09 15:56,2,0,0
2022/04/09 15:57,2,0,0
2022/04/09 15:59,1,0,0
2022/04/09 16:03,2,0,0
2022/04/09 16:05,1,0,0
2022/04/09 16:08,1,0,0
2022/04/09 16:12,3,0,0
2022/04/09 16:13,2,0,0
2022/04/09 16:14,2,0,0
2022/04/09 16:16,1,0,0
2022/04/09 16:17,1,0,0
2022/04/09 16:18,2,0,0
2022/04/09 16:19,1,0,0
2022/04/09 16:20,2,0,0
2022/04/09 16:21,3,0,0
2022/04/09 16:22,2,0,0
2022/04/09 16:23,1,0,0
2022/04/09 16:24,2,0,0
2022/04/09 16:25,1,0,0
2022/04/09 16:26,1,0,0
2022/04/09 16:27,1,0,0
2022/04/09 16:29,2,0,0
2022/04/09 16:32,1,0,0
2022/04/09 16:33,1,0,0
2022/04/09 16:36,3,0,0
2022/04/09 16:38,1,0,0
2022/04/09 16:39,1,0,0
2022/04/09 16:41,1,0,0
2022/04/09 16:44,3,0,0
2022/04/09 16:45,3,0,0
2022/04/09 16:46,1,0,0
2022/04/09 16:47,1,0,0
2022/04/09 16:48,1,0,0
2022/04/09 16:49,1,0,0
2022/04/09 16:50,3,0,0
2022/04/09 16:51,1,0,0
2022/04/09 16:53,3,0,0
2022/04/09 16:55,1,0,0
2022/04/09 16:58,1,0,0
2022/04/09 17:00,2,0,0
2022/04/09 17:03,2,0,0
2022/04/09 17:04,1,0,0
2022/04/09 17:05,2,0,0
2022/04/09 17:07,3,0,0
2022/04/09 17:08,2,0,0
2022/04/09 17:10,2,0,0
2022/04/09 17:12,1,0,0
2022/04/09 17:14,1,0,0
2022/04/09 17:16,1,0,0
2022/04/09 17:17,2,0,0
2022/04/09 17:19,1,0,0
2022/04/09 17:20,2,0,0
2022/04/09 17:22,2,0,0
2022/04/09 17:23,2,0,0
2022/04/09 17:24,2,0,0
2022/04/09 17:25,2,0,0
2022/04/09 17:26,1,0,0
2022/04/09 17:27,1,0,0
2022/04/09 17:29,3,0,0
2022/04/09 17:31,1,0,0
2022/04/09 17:32,2,0,0
2022/04/09 17:33,1,0,0
2022/04/09 17:35,3,0,0
2022/04/09 17:37,2,0,0
2022/04/09 17:38,1,0,0
2022/04/09 17:41,3,0,0
2022/04/09 17:44,1,0,0
2022/04/09 17:47,1,0,0
2022/04/09 17:49,1,0,0
2022/04/09 17:51,3,0,0
2022/04/09 17:52,2,0,0
2022/04/09 17:53,4,0,0
2022/04/09 17:57,2,0,0
2022/04/09 17:59,1,0,0
2022/04/09 18:00,2,0,0
2022/04/09 18:01,1,0,0
2022/04/09 18:02,1,0,0
2022/04/09 18:04,1,0,0
2022/04/09 18:05,1,0,0
2022/04/09 18:08,1,0,0
2022/04/09 18:09,1,0,0
2022/04/09 18:15,1,0,0
2022/04/09 18:17,2,0,0
2022/04/09 18:18,2,0,0
2022/04/09 18:19,4,0,0
2022/04/09 18:20,1,0,0
2022/04/09 18:23,3,0,0
2022/04/09 18:25,1,0,0
2022/04/09 18:28,1,0,0
2022/04/09 18:29,1,0,0
2022/04/09 18:34,1,0,0
2022/04/09 18:35,1,0,0
2022/04/09 18:38,1,0,0
2022/04/09 18:39,2,0,0
2022/04/09 18:41,2,0,0
2022/04/09 18:43,1,0,0
2022/04/09 18:44,1,0,0
2022/04/09 18:45,2,0,0
2022/04/09 18:46,1,0,0
2022/04/09 18:48,1,0,0
2022/04/09 18:49,2,0,0
2022/04/09 18:51,2,0,0
2022/04/09 18:53,2,0,0
2022/04/09 18:55,1,0,0
2022/04/09 18:59,1,0,0
2022/04/09 19:02,1,0,0
2022/04/09 19:03,1,0,0
2022/04/09 19:04,2,0,0
2022/04/09 19:07,1,0,0
2022/04/09 19:08,1,0,0
2022/04/09 19:12,2,0,0
2022/04/09 19:17,1,0,0
2022/04/09 19:19,2,0,0
2022/04/09 19:21,1,0,0
2022/04/09 19:26,1,0,0
2022/04/09 19:28,1,0,0
2022/04/09 19:31,1,0,0
2022/04/09 19:32,1,0,0
2022/04/09 19:33,2,0,0
2022/04/09 19:36,1,0,0
2022/04/09 19:37,2,0,0
2022/04/09 19:39,1,0,0
2022/04/09 19:40,2,0,0
2022/04/09 19:41,1,0,0
2022/04/09 19:45,1,0,0
2022/04/09 19:47,1,0,0
2022/04/09 19:48,3,0,0
2022/04/09 19:49,1,0,0
2022/04/09 19:51,1,0,0
2022/04/09 19:53,1,0,0
2022/04/09 19:54,2,0,0
2022/04/09 19:55,2,0,0
2022/04/09 19:56,3,0,0
2022/04/09 19:58,2,0,0
2022/04/09 20:03,1,0,0
2022/04/09 20:05,1,0,0
2022/04/09 20:06,1,0,0
2022/04/09 20:07,2,0,0
2022/04/09 20:08,2,0,0
2022/04/09 20:10,1,0,0
2022/04/09 20:13,1,0,0
2022/04/09 20:15,2,0,0
2022/04/09 20:17,1,0,0
2022/04/09 20:18,1,0,0
2022/04/09 20:19,3,0,0
2022/04/09 20:31,1,0,0
2022/04/09 20:33,2,0,0
2022/04/09 20:34,2,0,0
2022/04/09 20:37,3,0,0
2022/04/09 20:39,1,0,0
2022/04/09 20:40,1,0,0
2022/04/09 20:41,3,0,0
2022/04/09 20:44,2,0,0
2022/04/09 20:46,1,0,0
2022/04/09 20:48,1,0,0
2022/04/09 20:50,1,0,0
2022/04/09 20:51,1,0,0
2022/04/09 20:52,5,0,0
2022/04/09 20:56,1,0,0
2022/04/09 20:58,4,0,0
2022/04/09 21:01,1,0,0
2022/04/09 21:03,1,0,0
2022/04/09 21:05,2,0,0
2022/04/09 21:06,1,0,0
2022/04/09 21:07,1,0,0
2022/04/09 21:09,2,0,0
2022/04/09 21:12,2,0,0
2022/04/09 21:13,1,0,0
2022/04/09 21:15,1,0,0
2022/04/09 21:16,1,0,0
2022/04/09 21:18,3,0,0
2022/04/09 21:20,3,0,0
2022/04/09 21:21,2,0,0
2022/04/09 21:22,1,0,0
2022/04/09 21:25,1,0,0
2022/04/09 21:26,2,0,0
2022/04/09 21:28,2,0,0
2022/04/09 21:30,1,0,0
2022/04/09 21:33,2,0,0
2022/04/09 21:34,2,0,0
2022/04/09 21:35,1,0,0
2022/04/09 21:37,1,0,0
2022/04/09 21:38,1,0,0
2022/04/09 21:39,2,0,0
2022/04/09 21:40,1,0,0
2022/04/09 21:41,2,0,0
2022/04/09 21:43,1,0,0
2022/04/09 21:44,1,0,0
2022/04/09 21:45,1,0,0
2022/04/09 21:46,2,0,0
2022/04/09 21:48,2,0,0
2022/04/09 21:49,1,0,0
2022/04/09 21:52,1,0,0
2022/04/09 21:55,1,0,0
2022/04/09 21:56,1,0,0
2022/04/09 21:59,1,0,0
2022/04/09 22:00,2,0,0
2022/04/09 22:02,2,0,0
2022/04/09 22:06,2,0,0
2022/04/09 22:10,2,0,0
2022/04/09 22:11,1,0,0
2022/04/09 22:16,2,0,0
2022/04/09 22:20,1,0,0
2022/04/09 22:21,1,0,0
2022/04/09 22:23,1,0,0
2022/04/09 22:24,1,0,0
2022/04/09 22:25,2,0,0
2022/04/09 22:26,1,0,0
2022/04/09 22:28,1,0,0
2022/04/09 22:30,0,0,1
2022/04/09 22:31,0,0,1
2022/04/09 22:32,0,1,1
2022/04/09 22:35,0,0,2
2022/04/09 22:36,0,1,1
2022/04/09 22:37,0,1,1
2022/04/09 22:39,0,1,1
2022/04/09 22:40,0,0,1
2022/04/09 22:42,1,0,0
2022/04/09 22:44,1,0,0
2022/04/09 22:46,1,0,0
2022/04/09 22:47,1,0,0
2022/04/09 22:48,2,0,0
2022/04/09 22:49,1,0,0
2022/04/09 22:50,1,0,0
2022/04/09 22:53,2,0,0
2022/04/09 22:55,1,0,0
2022/04/09 22:56,1,0,0
2022/04/09 22:57,1,0,0
2022/04/09 22:59,1,0,0
2022/04/09 23:00,1,0,0
2022/04/09 23:01,2,0,0
2022/04/09 23:02,2,0,0
2022/04/09 23:03,1,0,0
2022/04/09 23:09,2,0,0
2022/04/09 23:11,2,0,0
2022/04/09 23:12,3,0,0
2022/04/09 23:14,2,0,0
2022/04/09 23:15,1,0,0
2022/04/09 23:16,1,0,0
2022/04/09 23:17,1,0,0
2022/04/09 23:19,3,0,0
2022/04/09 23:23,1,0,0
2022/04/09 23:25,2,0,0
2022/04/09 23:26,1,0,0
2022/04/09 23:27,1,0,0
2022/04/09 23:28,1,0,0
2022/04/09 23:29,1,0,0
2022/04/09 23:34,1,0,0
2022/04/09 23:37,1,0,0
2022/04/09 23:38,1,0,0
2022/04/09 23:41,2,0,0
2022/04/09 23:42,3,0,0
2022/04/09 23:44,1,0,0
2022/04/09 23:47,1,0,0
2022/04/09 23:48,1,0,0
2022/04/09 23:50,5,0,0
2022/04/09 23:51,2,0,0
2022/04/09 23:54,1,0,0
2022/04/09 23:57,2,0,0
2022/04/09 23:59,2,0,0
